"Name","SessionName","BeginTime","EndTime"
"Addie Smith","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Gillian Fischer","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Michael Lantz","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Mike Reiley","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Amarit Ubhi","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"hjud exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Laura Kentnesse","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Taylor Cribbins","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"hnr exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Melissa Leoni","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Samantha Koopman","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"hrules exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Patrick Brennan","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"hed exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Isaac Moreno","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Alethia Miller","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Samantha Koopman","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Chris Allanach","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Mazen Malik","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Dae Baek","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Kyle Easton","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Jaime McGovern","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Kaitlyn Harger","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Corinne Gavette","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Chris Allanach","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Mazen Malik","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Dae Baek","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Kyle Easton","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"hvet exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Jaime McGovern","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Corinne Gavette","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Austin Anderson","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Beth Reiley","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Isabel Hernandez","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"haglu exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"srules exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Danielle Ross","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Jan Nordlund","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Haedon Brunelle","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"hbl exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Melissa Leoni","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Kaitlyn Harger","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Misty Freeman","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Oliver Droppers","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"hwtr exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"C. Ross","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Kristi Arrington","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"sggep exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Brian Nieubuurt","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"shc exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"C. Ross","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Kristi Arrington","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"shdev exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Jamie Hinsz","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"shs exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Channa Newell","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Addie Smith","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Gillian Fischer","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Mike Reiley","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Lisa Rybloom","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Amarit Ubhi","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"sjud exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Tyler Larson","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Sean Murphy","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"slb exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Brian Nieubuurt","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Mallory Copeland","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"smh exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Tyler Larson","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Shelley Raszka","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"senr exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Shelley Raszka","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Michael Lantz","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"sed exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Cameron Miles","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Jan Nordlund","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Beth Patrino","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"jlcc exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Patsy Wood","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Dexter Johnson","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"jlac exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Patsy Wood","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Daron Hill","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"jct exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Julia Collins","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Patrick Brennan","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"jcond exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Patsy Wood","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Patsy Wood","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"jlpr exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Jan Nordlund","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Patsy Wood","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"scond exhibit email","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Lisa Gezelter","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Isaac Moreno","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Misty Freeman","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Patsy Wood","2020 Regular Session","2020-02-03T00:00:00","2020-03-08T00:00:00"
"Danielle Ross","2020 1st Special Session","2020-06-24T00:00:00","2020-06-26T00:00:00"
"Jan Nordlund","2020 1st Special Session","2020-06-24T00:00:00","2020-06-26T00:00:00"
"j1ss exhibit email","2020 1st Special Session","2020-06-24T00:00:00","2020-06-26T00:00:00"
"Beth Patrino","2020 1st Special Session","2020-06-24T00:00:00","2020-06-26T00:00:00"
"jp2ss exhibit email","2020 2nd Special Session","2020-08-10T00:00:00","2020-08-10T00:00:00"
"Shelley Raszka","2020 2nd Special Session","2020-08-10T00:00:00","2020-08-10T00:00:00"
"Lisa Rybloom","2020 2nd Special Session","2020-08-10T00:00:00","2020-08-10T00:00:00"
"Mike Reiley","2020 2nd Special Session","2020-08-10T00:00:00","2020-08-10T00:00:00"
"Beth Patrino","2020 2nd Special Session","2020-08-10T00:00:00","2020-08-10T00:00:00"
"Misty Freeman","2020 2nd Special Session","2020-08-10T00:00:00","2020-08-10T00:00:00"
"Amanda Beitel","2020 2nd Special Session","2020-08-10T00:00:00","2020-08-10T00:00:00"
"Paul Siebert","2020 2nd Special Session","2020-08-10T00:00:00","2020-08-10T00:00:00"
"j2ss exhibit email","2020 2nd Special Session","2020-08-10T00:00:00","2020-08-10T00:00:00"
"Ken Rocco","2020 2nd Special Session","2020-08-10T00:00:00","2020-08-10T00:00:00"
"Shelley Raszka","2020 3rd Special Session","2020-12-21T00:00:00",""
"Lisa Rybloom","2020 3rd Special Session","2020-12-21T00:00:00",""
"Laura Kentnesse","2020 3rd Special Session","2020-12-21T00:00:00",""
"Beth Patrino","2020 3rd Special Session","2020-12-21T00:00:00",""
"Mazen Malik","2021 Regular Session","2021-01-11T00:00:00",""
"Mazen Malik","2021 Regular Session","2021-01-11T00:00:00",""
"Dae Baek","2021 Regular Session","2021-01-11T00:00:00",""
"Kyle Easton","2021 Regular Session","2021-01-11T00:00:00",""
"Jaime McGovern","2021 Regular Session","2021-01-11T00:00:00",""
"Kaitlyn Harger","2021 Regular Session","2021-01-11T00:00:00",""
"Corinne Gavette","2021 Regular Session","2021-01-11T00:00:00",""
"Emmanuel Elizarraga","2021 Regular Session","2021-01-11T00:00:00",""
"Chris Allanach","2021 Regular Session","2021-01-11T00:00:00",""
"Chris Allanach","2021 Regular Session","2021-01-11T00:00:00",""
"Dae Baek","2021 Regular Session","2021-01-11T00:00:00",""
"Kyle Easton","2021 Regular Session","2021-01-11T00:00:00",""
"Jaime McGovern","2021 Regular Session","2021-01-11T00:00:00",""
"Kaitlyn Harger","2021 Regular Session","2021-01-11T00:00:00",""
"Corinne Gavette","2021 Regular Session","2021-01-11T00:00:00",""
"Chris Allanach","2021 Regular Session","2021-01-11T00:00:00",""
"Dae Baek","2021 Regular Session","2021-01-11T00:00:00",""
"Mazen Malik","2021 Regular Session","2021-01-11T00:00:00",""
"Amie Fender-Sosa","2021 Regular Session","2021-01-11T00:00:00",""
"Patsy Wood","2021 Regular Session","2021-01-11T00:00:00",""
"Mike Reiley","2021 Regular Session","2021-01-11T00:00:00",""
"Lisa Rybloom","2021 Regular Session","2021-01-11T00:00:00",""
"Tyler Larson","2021 Regular Session","2021-01-11T00:00:00",""
"Desi Root","2021 Regular Session","2021-01-11T00:00:00",""
"Beth Patrino","2021 Regular Session","2021-01-11T00:00:00",""
"Kyle Easton","2021 Regular Session","2021-01-11T00:00:00",""
"Laura Kentnesse","2021 Regular Session","2021-01-11T00:00:00",""
"Shelley Raszka","2021 Regular Session","2021-01-11T00:00:00",""
"Patrick Brennan","2021 Regular Session","2021-01-11T00:00:00",""
"Michael Lantz","2021 Regular Session","2021-01-11T00:00:00",""
"Kevin Rancik","2021 Regular Session","2021-01-11T00:00:00",""
"Sean Murphy","2021 Regular Session","2021-01-11T00:00:00",""
"Leslie Porter","2021 Regular Session","2021-01-11T00:00:00",""
"Samantha Koopman","2021 Regular Session","2021-01-11T00:00:00",""
"Regina Wilson","2021 Regular Session","2021-01-11T00:00:00",""
"C. Ross","2021 Regular Session","2021-01-11T00:00:00",""
"Melissa Leoni","2021 Regular Session","2021-01-11T00:00:00",""
"Patsy Wood","2021 Regular Session","2021-01-11T00:00:00",""
"Jaime McGovern","2021 Regular Session","2021-01-11T00:00:00",""
"Laura Kentnesse","2021 Regular Session","2021-01-11T00:00:00",""
"Corinne Gavette","2021 Regular Session","2021-01-11T00:00:00",""
"Samantha Koopman","2021 Regular Session","2021-01-11T00:00:00",""
"Omar Santillan","2021 Regular Session","2021-01-11T00:00:00",""
"Josie Chavez","2021 Regular Session","2021-01-11T00:00:00",""
"Desi Root","2021 Regular Session","2021-01-11T00:00:00",""
"Danielle Ross","2021 Regular Session","2021-01-11T00:00:00",""
"Danielle Ross","2021 Regular Session","2021-01-11T00:00:00",""
"Tessa Harvey","2021 Regular Session","2021-01-11T00:00:00",""
"Melissa Leoni","2021 Regular Session","2021-01-11T00:00:00",""
"Tessa Harvey","2021 Regular Session","2021-01-11T00:00:00",""
"Corinne Gavette","2021 Regular Session","2021-01-11T00:00:00",""
"Doug Knoyle","2021 Regular Session","2021-01-11T00:00:00",""
"Shelley Raszka","2021 Regular Session","2021-01-11T00:00:00",""
"Isabel Hernandez","2021 Regular Session","2021-01-11T00:00:00",""
"Chris Allanach","2021 Regular Session","2021-01-11T00:00:00",""
"Corinne Gavette","2021 Regular Session","2021-01-11T00:00:00",""
"Doug Knoyle","2021 Regular Session","2021-01-11T00:00:00",""
"Chris Allanach","2021 Regular Session","2021-01-11T00:00:00",""
"Jan Nordlund","2021 Regular Session","2021-01-11T00:00:00",""
"Doug Knoyle","2021 Regular Session","2021-01-11T00:00:00",""
"Tessa Harvey","2021 Regular Session","2021-01-11T00:00:00",""
"Haley Boell","2021 Regular Session","2021-01-11T00:00:00",""
"Lucy Nguyen","2021 Regular Session","2021-01-11T00:00:00",""
"Nathan Kramer","2021 Regular Session","2021-01-11T00:00:00",""
"Stuty Maskey","2021 Regular Session","2021-01-11T00:00:00",""
"Matthew Perreault","2021 Regular Session","2021-01-11T00:00:00",""
"Cameron Miles","2021 Regular Session","2021-01-11T00:00:00",""
"Patsy Wood","2021 Regular Session","2021-01-11T00:00:00",""
"Melissa Leoni","2021 Regular Session","2021-01-11T00:00:00",""
"Patsy Wood","2021 Regular Session","2021-01-11T00:00:00",""
"Melissa Leoni","2021 Regular Session","2021-01-11T00:00:00",""
"Isabel Hernandez","2021 Regular Session","2021-01-11T00:00:00",""
"Leslie Wu","2021 Regular Session","2021-01-11T00:00:00",""
"JUNETEST TEST","2021 Regular Session","2021-01-11T00:00:00",""
"Samantha Koopman","2021 Regular Session","2021-01-11T00:00:00",""
"Dexter Johnson","2021 Regular Session","2021-01-11T00:00:00",""
"Patsy Wood","2021 Regular Session","2021-01-11T00:00:00",""
"Shelley Raszka","2021 Regular Session","2021-01-11T00:00:00",""
"Kaitlyn Harger","2021 Regular Session","2021-01-11T00:00:00",""
"Michael Lantz","2021 Regular Session","2021-01-11T00:00:00",""
"Lauren Leabeater","2021 Regular Session","2021-01-11T00:00:00",""
"Channa Newell","2021 Regular Session","2021-01-11T00:00:00",""
"Michael Lantz","2021 Regular Session","2021-01-11T00:00:00",""
"Amie Fender-Sosa","2021 Regular Session","2021-01-11T00:00:00",""
"Mike Reiley","2021 Regular Session","2021-01-11T00:00:00",""
"Lisa Rybloom","2021 Regular Session","2021-01-11T00:00:00",""
"Amanda Beitel","2021 Regular Session","2021-01-11T00:00:00",""
"Cody Bowman","2021 Regular Session","2021-01-11T00:00:00",""
"Channa Newell","2021 Regular Session","2021-01-11T00:00:00",""
"Gillian Fischer","2021 Regular Session","2021-01-11T00:00:00",""
"Gillian Fischer","2021 Regular Session","2021-01-11T00:00:00",""
"Amie Fender-Sosa","2021 Regular Session","2021-01-11T00:00:00",""
"Mike Reiley","2021 Regular Session","2021-01-11T00:00:00",""
"Lisa Rybloom","2021 Regular Session","2021-01-11T00:00:00",""
"Lauren Leabeater","2021 Regular Session","2021-01-11T00:00:00",""
"Doug Wilson","2021 Regular Session","2021-01-11T00:00:00",""
"Joan Green","2021 Regular Session","2021-01-11T00:00:00",""
"Channa Newell","2021 Regular Session","2021-01-11T00:00:00",""
"Michael Lantz","2021 Regular Session","2021-01-11T00:00:00",""
"Channa Newell","2021 Regular Session","2021-01-11T00:00:00",""
"Iva Sokolovska","2021 Regular Session","2021-01-11T00:00:00",""
"Claire Adamsick","2021 Regular Session","2021-01-11T00:00:00",""
"Gillian Fischer","2021 Regular Session","2021-01-11T00:00:00",""
"Zoe Larmer","2021 Regular Session","2021-01-11T00:00:00",""
"Jan Nordlund","2021 Regular Session","2021-01-11T00:00:00",""
"Laurie Byerly","2021 Regular Session","2021-01-11T00:00:00",""
"Paul Siebert","2021 Regular Session","2021-01-11T00:00:00",""
"Amanda Beitel","2021 Regular Session","2021-01-11T00:00:00",""
"Oliver Droppers","2021 Regular Session","2021-01-11T00:00:00",""
"Lisa Gezelter","2021 Regular Session","2021-01-11T00:00:00",""
"Lisa Gezelter","2021 Regular Session","2021-01-11T00:00:00",""
"Kristi Arrington","2021 Regular Session","2021-01-11T00:00:00",""
"Erin Pischke","2021 Regular Session","2021-01-11T00:00:00",""
"Tessa Harvey","2021 Regular Session","2021-01-11T00:00:00",""
"Wenzel Cummings","2021 Regular Session","2021-01-11T00:00:00",""
"Caine Francis","2021 Regular Session","2021-01-11T00:00:00",""
"Omar Santillan","2021 Regular Session","2021-01-11T00:00:00",""
"Brian Nieubuurt","2021 Regular Session","2021-01-11T00:00:00",""
"Brian Nieubuurt","2021 Regular Session","2021-01-11T00:00:00",""
"Gillian Fischer","2021 Regular Session","2021-01-11T00:00:00",""
"Michael Lantz","2021 Regular Session","2021-01-11T00:00:00",""
"Oliver Droppers","2021 Regular Session","2021-01-11T00:00:00",""
"Mike Reiley","2021 Regular Session","2021-01-11T00:00:00",""
"Cassie Passon","2021 Regular Session","2021-01-11T00:00:00",""
"Laura Kentnesse","2021 Regular Session","2021-01-11T00:00:00",""
"Shelley Raszka","2021 Regular Session","2021-01-11T00:00:00",""
"Allison Daniel","2021 Regular Session","2021-01-11T00:00:00",""
"Patrick Brennan","2021 Regular Session","2021-01-11T00:00:00",""
"Patrick Brennan","2021 Regular Session","2021-01-11T00:00:00",""
"Sean Murphy","2021 Regular Session","2021-01-11T00:00:00",""
"Melissa Leoni","2021 Regular Session","2021-01-11T00:00:00",""
"Lisa Gezelter","2021 Regular Session","2021-01-11T00:00:00",""
"Beth Reiley","2021 Regular Session","2021-01-11T00:00:00",""
"Isabel Hernandez","2021 Regular Session","2021-01-11T00:00:00",""
"Brian Nieubuurt","2021 Regular Session","2021-01-11T00:00:00",""
"Oliver Droppers","2021 Regular Session","2021-01-11T00:00:00",""
"Danielle Ross","2021 Regular Session","2021-01-11T00:00:00",""
"Amie Fender-Sosa","2021 Regular Session","2021-01-11T00:00:00",""
"Devin Edwards","2021 Regular Session","2021-01-11T00:00:00",""
"Maia Daniel","2021 Regular Session","2021-01-11T00:00:00",""
"Sean Murphy","2021 Regular Session","2021-01-11T00:00:00",""
"Matthew Perreault","2021 Regular Session","2021-01-11T00:00:00",""
"Michael Lantz","2021 Regular Session","2021-01-11T00:00:00",""
"Lauren Leabeater","2021 Regular Session","2021-01-11T00:00:00",""
"Kevin Rancik","2021 Regular Session","2021-01-11T00:00:00",""
"Lisa Rybloom","2021 Regular Session","2021-01-11T00:00:00",""
"John Borden","2021 Regular Session","2021-01-11T00:00:00",""
"Cody Bowman","2021 Regular Session","2021-01-11T00:00:00",""
"Melissa Leoni","2021 Regular Session","2021-01-11T00:00:00",""
"Tom MacDonald","2021 Regular Session","2021-01-11T00:00:00",""
"Ben Katz","2021 Regular Session","2021-01-11T00:00:00",""
"Matt Stayner","2021 Regular Session","2021-01-11T00:00:00",""
"Leslie Porter","2021 Regular Session","2021-01-11T00:00:00",""
"Julie Neburka","2021 Regular Session","2021-01-11T00:00:00",""
"Michelle Deister","2021 Regular Session","2021-01-11T00:00:00",""
"Josie Chavez","2021 Regular Session","2021-01-11T00:00:00",""
"Paul Siebert","2021 Regular Session","2021-01-11T00:00:00",""
"Josie Chavez","2021 Regular Session","2021-01-11T00:00:00",""
"Sean McSpaden","2021 Regular Session","2021-01-11T00:00:00",""
"Ben Katz","2021 Regular Session","2021-01-11T00:00:00",""
"Patrick Brennan","2021 Regular Session","2021-01-11T00:00:00",""
"Ellen O'Brien","2021-2022 Interim","2021-06-26T00:00:00",""
"Erin Seiler","2021-2022 Interim","2021-06-26T00:00:00",""
"Jonathan Hart","2021-2022 Interim","2021-06-26T00:00:00",""
"Melissa Leoni","2021-2022 Interim","2021-06-26T00:00:00",""
"Patrick Brennan","2021-2022 Interim","2021-06-26T00:00:00",""
"Claire Adamsick","2021-2022 Interim","2021-06-26T00:00:00",""
"Desi Root","2021-2022 Interim","2021-06-26T00:00:00",""
"Ellen O'Brien","2021-2022 Interim","2021-06-26T00:00:00",""
"Jonathan Hart","2021-2022 Interim","2021-06-26T00:00:00",""
"C. Ross","2021-2022 Interim","2021-06-26T00:00:00",""
"jtfcmc exhibit email","2021-2022 Interim","2021-06-26T00:00:00",""
"Whitney Perez","2021-2022 Interim","2021-06-26T00:00:00",""
"Samantha Koopman","2021-2022 Interim","2021-06-26T00:00:00",""
"Whitney Perez","2021-2022 Interim","2021-06-26T00:00:00",""
"Leslie Porter","2021-2022 Interim","2021-06-26T00:00:00",""
"Claire Adamsick","2021-2022 Interim","2021-06-26T00:00:00",""
"Gregory Jolivette","2021-2022 Interim","2021-06-26T00:00:00",""
"jtbhcp exhibit email","2021-2022 Interim","2021-06-26T00:00:00",""
"jtfuhc exhibit email","2021-2022 Interim","2021-06-26T00:00:00",""
"Whitney Perez","2021-2022 Interim","2021-06-26T00:00:00",""
"jardho exhibit email","2021-2022 Interim","2021-06-26T00:00:00",""
"Samantha Koopman","2021-2022 Interim","2021-06-26T00:00:00",""
"Amie Fender-Sosa","2021-2022 Interim","2021-06-26T00:00:00",""
"Daniel Dietz","2021-2022 Interim","2021-06-26T00:00:00",""
"Gillian Fischer","2021-2022 Interim","2021-06-26T00:00:00",""
"Tom MacDonald","2021-2022 Interim","2021-06-26T00:00:00",""
"Omar Santillan","2021-2022 Interim","2021-06-26T00:00:00",""
"Isabel Hernandez","2021-2022 Interim","2021-06-26T00:00:00",""
"Michael Lantz","2021-2022 Interim","2021-06-26T00:00:00",""
"Michael Lantz","2021-2022 Interim","2021-06-26T00:00:00",""
"Michael Lantz","2021-2022 Interim","2021-06-26T00:00:00",""
"Erin Pischke","2021-2022 Interim","2021-06-26T00:00:00",""
"Devin Edwards","2021-2022 Interim","2021-06-26T00:00:00",""
"Claire Adamsick","2021-2022 Interim","2021-06-26T00:00:00",""
"Lisa Rybloom","2021-2022 Interim","2021-06-26T00:00:00",""
"Tisha Pascone","2021-2022 Interim","2021-06-26T00:00:00",""
"j2ss exhibit email","2021-2022 Interim","2021-06-26T00:00:00",""
"Paul Siebert","2021-2022 Interim","2021-06-26T00:00:00",""
"Amanda Beitel","2021-2022 Interim","2021-06-26T00:00:00",""
"Paul Siebert","2021-2022 Interim","2021-06-26T00:00:00",""
"Laura Kentnesse","2021-2022 Interim","2021-06-26T00:00:00",""
"Shelley Raszka","2021-2022 Interim","2021-06-26T00:00:00",""
"Regina Wilson","2021-2022 Interim","2021-06-26T00:00:00",""
"Whitney Perez","2021-2022 Interim","2021-06-26T00:00:00",""
"Tisha Pascone","2021-2022 Interim","2021-06-26T00:00:00",""
"Whitney Perez","2021-2022 Interim","2021-06-26T00:00:00",""
"Daniel Dietz","2021-2022 Interim","2021-06-26T00:00:00",""
"Amanda Beitel","2021-2022 Interim","2021-06-26T00:00:00",""
"Julie Neburka","2021-2022 Interim","2021-06-26T00:00:00",""
"Erica Schroeder","2021-2022 Interim","2021-06-26T00:00:00",""
"Desi Root","2021-2022 Interim","2021-06-26T00:00:00",""
"Shelley Raszka","2021-2022 Interim","2021-06-26T00:00:00",""
"Lisa Rybloom","2021-2022 Interim","2021-06-26T00:00:00",""
"Sarah Clampitt","2021-2022 Interim","2021-06-26T00:00:00",""
"Lisa Rybloom","2021-2022 Interim","2021-06-26T00:00:00",""
"Erica Schroeder","2021-2022 Interim","2021-06-26T00:00:00",""
"Omar Santillan","2021-2022 Interim","2021-06-26T00:00:00",""
"Lisa Rybloom","2021-2022 Interim","2021-06-26T00:00:00",""
"Sarah Clampitt","2021-2022 Interim","2021-06-26T00:00:00",""
"Sean Murphy","2021-2022 Interim","2021-06-26T00:00:00",""
"Sean Murphy","2021-2022 Interim","2021-06-26T00:00:00",""
"Michael Lantz","2021-2022 Interim","2021-06-26T00:00:00",""
"Omar Santillan","2021-2022 Interim","2021-06-26T00:00:00",""
"Samantha Koopman","2021-2022 Interim","2021-06-26T00:00:00",""
"Leslie Porter","2021-2022 Interim","2021-06-26T00:00:00",""
"C. Ross","2021-2022 Interim","2021-06-26T00:00:00",""
"Shauna Petchel","2021-2022 Interim","2021-06-26T00:00:00",""
"Omar Santillan","2021-2022 Interim","2021-06-26T00:00:00",""
"Danielle Ross","2021-2022 Interim","2021-06-26T00:00:00",""
"Brian Nieubuurt","2021-2022 Interim","2021-06-26T00:00:00",""
"Erica Schroeder","2021-2022 Interim","2021-06-26T00:00:00",""
"Iva Sokolovska","2021-2022 Interim","2021-06-26T00:00:00",""
"Beth Reiley","2021-2022 Interim","2021-06-26T00:00:00",""
"Danielle Ross","2021-2022 Interim","2021-06-26T00:00:00",""
"Lisa Rybloom","2021-2022 Interim","2021-06-26T00:00:00",""
"Leslie Porter","2021-2022 Interim","2021-06-26T00:00:00",""
"Joan Green","2021-2022 Interim","2021-06-26T00:00:00",""
"Mike Reiley","2021-2022 Interim","2021-06-26T00:00:00",""
"Mike Reiley","2021-2022 Interim","2021-06-26T00:00:00",""
"Joan Green","2021-2022 Interim","2021-06-26T00:00:00",""
"Joan Green","2021-2022 Interim","2021-06-26T00:00:00",""
"Joan Green","2021-2022 Interim","2021-06-26T00:00:00",""
"Joan Green","2021-2022 Interim","2021-06-26T00:00:00",""
"Walt Campbell","2021-2022 Interim","2021-06-26T00:00:00",""
"Joan Green","2021-2022 Interim","2021-06-26T00:00:00",""
"Michelle Deister","2021-2022 Interim","2021-06-26T00:00:00",""
"Joan Green","2021-2022 Interim","2021-06-26T00:00:00",""
"Sarah Clampitt","2021-2022 Interim","2021-06-26T00:00:00",""
"John Borden","2021-2022 Interim","2021-06-26T00:00:00",""
"Matt Stayner","2021-2022 Interim","2021-06-26T00:00:00",""
"Joan Green","2021-2022 Interim","2021-06-26T00:00:00",""
"Tom MacDonald","2021-2022 Interim","2021-06-26T00:00:00",""
"Joan Green","2021-2022 Interim","2021-06-26T00:00:00",""
"Kim To","2021-2022 Interim","2021-06-26T00:00:00",""
"Joan Green","2021-2022 Interim","2021-06-26T00:00:00",""
"Julie Neburka","2021-2022 Interim","2021-06-26T00:00:00",""
